StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q5,Q6,Q7,Q7_4_TEXT,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q14_6_TEXT,Q15,Q15_3_TEXT,Q15_5_TEXT,Q15_4_TEXT,Q15_2_TEXT,Q15_1_TEXT,Q15_6_TEXT,Q17,Q18,Q18_8_TEXT,Q19,Q20,Q21,Q22,Q23_1,Q23_2,Q23_3,Q24_1,Q24_2,Q25,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q28,Q29,Q30,Q31,Q32,Q33,Q34_1,Q34_2,Q34_3,Q34_4,Q35_1,Q35_2,Q35_3,Q35_4,Q35_5,Q35_6,Q35_7,Q35_8,Q36_1,Q36_2,Q36_3,Q36_4,Q36_5,Q36_6,Q36_7,Q36_8,Q37_1,Q37_2,Q37_3,Q37_4,Q37_5,Q37_6,Q37_7,Q37_8,Q38_1,Q38_2,Q38_3,Q38_4,Q38_5,Q38_6,Q38_7,Q38_8,Q39_1,Q39_2,Q39_3,Q39_4,Q39_5,Q40_1,Q40_2,Q40_3,Q40_4,Q40_5,Q41,Q42,Q43,Q44,Q45,Q46,Q47_1,Q47_2,Q47_3,Q47_4,Q47_5,Q48_1,Q48_2,Q49,Q50,Q51,Q52_1,Q52_2,Q52_3,Q52_4,Q52_5,Q52_6,Q52_7,Q52_8,Q53,Q53_7_TEXT,Q_UnansweredPercentage,Q_UnansweredQuestions
2025-05-14 14:52:33,2025-05-14 14:52:40,Survey Preview,,100,7,True,2025-05-14 14:52:41,R_62KSJNYStqBQMhh,,,,,40.8018,-72.8675,preview,EN,I do not agree to the consent form linked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-14 14:53:14,2025-05-14 14:53:21,Survey Preview,,100,6,True,2025-05-14 14:53:21,R_6EgJT65H2TQBMkG,,,,,40.7616,-72.8508,preview,EN,I do not agree to the consent form linked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-14 14:53:18,2025-05-14 14:53:23,Survey Preview,,100,5,True,2025-05-14 14:53:24,R_6DuCXtZznz90WOt,,,,,40.8018,-72.8675,preview,EN,I do not agree to the consent form linked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-14 14:53:28,2025-05-14 14:53:45,Survey Preview,,100,17,True,2025-05-14 14:53:46,R_6LFgnsyH0968ZBR,,,,,40.7616,-72.8508,preview,EN,I agree to the consent form linked,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-14 14:53:52,2025-05-14 14:53:59,Survey Preview,,100,6,True,2025-05-14 14:53:59,R_6v8QsehXAOXH4Rj,,,,,40.8018,-72.8675,preview,EN,I agree to the consent form linked,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-14 14:56:21,2025-05-14 14:57:21,Survey Preview,,100,59,True,2025-05-14 14:57:21,R_55HBSkgBM0rrLod,,,,,40.7279,-73.5118,preview,EN,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,"QID38,QID39"
2025-05-14 14:59:55,2025-05-14 15:00:02,Survey Preview,,100,6,True,2025-05-14 15:00:11,R_6d4UZ3K66eaykgh,,,,,40.7616,-72.8508,preview,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"QID38,QID39,QID42,QID44"
2025-05-14 15:18:23,2025-05-14 15:18:31,Survey Preview,,100,7,True,2025-05-14 15:18:32,R_1giGwMlGzgtdgS2,,,,,40.8549,-73.2157,preview,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"QID38,QID39,QID42,QID44"
2025-05-21 11:44:34,2025-05-21 11:44:42,Survey Preview,,100,7,True,2025-05-21 11:44:42,R_1N8pWpNOH80JOei,,,,,40.7601,-73.3498,preview,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"QID38,QID39,QID42,QID44"
2025-05-21 12:23:27,2025-05-21 12:23:37,Survey Preview,,100,10,True,2025-05-21 12:23:38,R_6DeTTYI9g361tQd,,,,,40.7616,-72.8508,preview,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"QID38,QID39,QID42,QID44"
2025-05-21 12:23:42,2025-05-21 12:26:19,Survey Preview,,100,157,True,2025-05-21 12:26:20,R_6iG1PRxxbNmdNfj,,,,,40.7616,-72.8508,preview,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,Online/Hybrid program,,v,v,No,Yes,,3,Hospital,,Private practice,,,,,,,Employed part-time (less than 35 hours per week),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7307692307692307,"QID34,QID87,QID82,QID56,QID64,QID53,QID60,QID35,QID90,QID78,QID83,QID79,QID86,QID28,QID14,QID66,QID84,QID6,QID85,QID47,QID91,QID54,QID89,QID36,QID25,QID88,QID27,QID81,QID77,QID11,QID65,QID48,QID55,QID92,QID26,QID49,QID70,QID37"
2025-05-22 03:23:02,2025-05-22 03:23:15,Survey Preview,,100,13,True,2025-05-22 03:23:16,R_1cA5mjKN615AXgd,,,,,40.7244,-73.6484,preview,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"QID38,QID39,QID42,QID44"
2025-05-22 19:45:32,2025-05-22 20:01:56,Survey Preview,,100,984,True,2025-05-22 20:01:57,R_145yJeHiDKz5hvY,,,,,37.2567,-93.2944,preview,EN,I do not agree to the consent form linked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-22 20:03:34,2025-05-22 20:07:36,Survey Preview,,100,241,True,2025-05-22 20:07:36,R_1OrRLlutDF36j5d,,,,,37.2567,-93.2944,preview,EN,I agree to the consent form linked,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,QID44
2025-05-22 20:07:45,2025-05-22 20:08:02,Survey Preview,,100,16,True,2025-05-22 20:08:02,R_1cUHwernDPsBWlr,,,,,37.2567,-93.2944,preview,EN,I agree to the consent form linked,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-22 20:08:14,2025-05-22 20:40:23,Survey Preview,,100,1928,True,2025-05-22 20:40:24,R_1FsnUFwdLWPbwWG,,,,,37.2567,-93.2944,preview,EN,I agree to the consent form linked,Yes,Yes,Yes,,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8846153846153846,"QID34,QID8,QID87,QID52,QID82,QID76,QID56,QID64,QID53,QID60,QID7,QID46,QID35,QID90,QID78,QID83,QID79,QID86,QID4,QID28,QID14,QID66,QID84,QID6,QID85,QID47,QID80,QID91,QID54,QID89,QID36,QID25,QID88,QID27,QID81,QID77,QID11,QID65,QID48,QID1,QID55,QID92,QID26,QID49,QID70,QID37"
2025-05-23 06:53:41,2025-05-23 06:56:26,Survey Preview,,100,165,True,2025-05-23 06:56:27,R_1f9WrShY9Vt3rON,,,,,40.8768,-73.3246,preview,EN,I agree to the consent form linked,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9215686274509803,"QID34,QID8,QID87,QID52,QID82,QID76,QID56,QID64,QID53,QID60,QID7,QID46,QID35,QID90,QID78,QID83,QID79,QID86,QID4,QID28,QID14,QID66,QID73,QID84,QID6,QID85,QID74,QID47,QID80,QID91,QID54,QID89,QID36,QID25,QID88,QID27,QID81,QID11,QID65,QID48,QID1,QID55,QID92,QID26,QID49,QID70,QID37"
2025-05-26 08:36:11,2025-05-26 08:36:50,Survey Preview,,100,38,True,2025-05-26 08:36:50,R_62F7EBSXM3tG2pL,,,,,40.8018,-72.8675,preview,EN,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-26 08:41:07,2025-05-26 08:41:16,Survey Preview,,100,8,True,2025-05-26 08:41:16,R_53eKPmzbRuAbZap,,,,,40.8018,-72.8675,preview,EN,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-26 08:42:49,2025-05-26 08:42:57,Survey Preview,,100,8,True,2025-05-26 08:42:58,R_6a97yipkobmDeYz,,,,,40.8018,-72.8675,preview,EN,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-26 08:44:34,2025-05-26 08:44:41,Survey Preview,,100,7,True,2025-05-26 08:44:42,R_6sXaEuwmhLsAcEK,,,,,40.8018,-72.8675,preview,EN,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-26 08:46:02,2025-05-26 08:46:10,Survey Preview,,100,7,True,2025-05-26 08:46:10,R_7R3DIME81nZZCWG,,,,,40.8018,-72.8675,preview,EN,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-26 08:46:13,2025-05-26 08:46:22,Survey Preview,,100,8,True,2025-05-26 08:46:22,R_7eWhsMLIzCYkAB5,,,,,40.8018,-72.8675,preview,EN,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-26 08:51:45,2025-05-26 08:51:54,Survey Preview,,100,9,True,2025-05-26 08:51:55,R_7cTXLHnDS6uVGIb,,,,,40.8018,-72.8675,preview,EN,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-26 13:05:54,2025-05-26 13:06:04,Survey Preview,,100,10,True,2025-05-26 13:06:05,R_72nikUEYrSDql5C,,,,,40.8018,-72.8675,preview,EN,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-27 16:40:09,2025-05-27 16:40:15,Survey Preview,,100,6,True,2025-05-27 16:40:16,R_5LkiAlgVIuKjoZa,,,,,40.8018,-72.8675,preview,EN,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-27 16:51:28,2025-05-27 16:51:48,Survey Preview,,100,19,True,2025-05-27 16:51:48,R_5f90Cwy53IWplt3,,,,,40.8018,-72.8675,preview,EN,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-27 16:52:53,2025-05-27 16:53:01,Survey Preview,,100,7,True,2025-05-27 16:53:01,R_525vkGEzW2DXtN1,,,,,40.8018,-72.8675,preview,EN,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-27 17:11:14,2025-05-27 17:11:26,Survey Preview,,100,11,True,2025-05-27 17:11:26,R_5je1zql8NliJDDZ,,,,,40.8018,-72.8675,preview,EN,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-27 17:12:49,2025-05-27 17:12:59,Survey Preview,,100,10,True,2025-05-27 17:13:00,R_5D1EOjvWYcORSXu,,,,,40.8018,-72.8675,preview,EN,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-27 17:22:49,2025-05-27 17:25:42,Survey Preview,,100,173,True,2025-05-27 17:25:43,R_1lyMGiLCXauW9h2,,,,,40.9271,-72.6509,preview,EN,,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-27 17:56:09,2025-05-27 17:56:23,Survey Preview,,100,14,True,2025-05-27 17:56:24,R_5dp8R8CG4gBELmw,,,,,40.8018,-72.8675,preview,EN,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,QID38
2025-05-27 17:57:09,2025-05-27 17:57:28,Survey Preview,,100,18,True,2025-05-27 17:57:28,R_5RsaobmpzeJfXJ9,,,,,40.8018,-72.8675,preview,EN,I do not agree to the consent form linked,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-27 17:57:56,2025-05-27 17:58:09,Survey Preview,,100,12,True,2025-05-27 17:58:09,R_5ZE7L8eAA1s99ad,,,,,40.8018,-72.8675,preview,EN,I do not agree to the consent form linked,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-27 18:13:03,2025-05-27 18:13:18,Survey Preview,,100,15,True,2025-05-27 18:13:18,R_5pncAz3pu5Ws9Kq,,,,,40.8018,-72.8675,preview,EN,I do not agree to the consent form linked,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-27 18:20:37,2025-05-27 18:20:54,Survey Preview,,100,16,True,2025-05-27 18:20:54,R_5ON2RLN6BZyRp85,,,,,40.8018,-72.8675,preview,EN,I do not agree to the consent form linked,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-27 18:39:21,2025-05-27 18:39:27,Survey Preview,,100,5,True,2025-05-27 18:39:27,R_5YBpkFnn3dfZaYV,,,,,40.8018,-72.8675,preview,EN,I do not agree to the consent form linked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-27 18:39:39,2025-05-27 18:39:47,Survey Preview,,100,7,True,2025-05-27 18:39:47,R_57Uv3ijk3SogUCY,,,,,40.8018,-72.8675,preview,EN,I agree to the consent form linked,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-27 18:39:50,2025-05-27 18:40:02,Survey Preview,,100,12,True,2025-05-27 18:40:03,R_5qgAeGKxH49kQsO,,,,,40.8018,-72.8675,preview,EN,I agree to the consent form linked,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-27 18:40:05,2025-05-27 18:40:17,Survey Preview,,100,12,True,2025-05-27 18:40:17,R_5o6WjaeE402Msnq,,,,,40.8018,-72.8675,preview,EN,I agree to the consent form linked,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-27 18:49:08,2025-05-27 18:49:12,IP Address,174.216.213.67,100,4,True,2025-05-27 18:49:13,R_6sSTwKgchHUiupr,,,,,40.6462,-73.9559,qr,EN,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-27 18:50:02,2025-05-27 18:50:09,Survey Preview,,100,6,True,2025-05-27 18:50:09,R_5cwHPvqzEsvfmos,,,,,40.8018,-72.8675,preview,EN,I do not agree to the consent form linked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-27 18:50:32,2025-05-27 18:50:44,IP Address,104.28.58.11,100,12,True,2025-05-27 18:50:44,R_5jXrxTvP1KE9e8N,,,,,40.7793,-72.9154,qr,EN,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-27 18:51:13,2025-05-27 18:51:16,IP Address,174.216.213.67,100,3,True,2025-05-27 18:51:17,R_3yPQGmRac3CCgDf,,,,,40.6462,-73.9559,qr,EN,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-27 18:51:05,2025-05-27 18:51:20,Survey Preview,,100,14,True,2025-05-27 18:51:21,R_51dwx3ffHhjhjjL,,,,,40.8018,-72.8675,preview,EN,I do not agree to the consent form linked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-27 18:51:24,2025-05-27 18:51:39,Survey Preview,,100,15,True,2025-05-27 18:51:40,R_50cPIwKdDwBqfOn,,,,,40.8018,-72.8675,preview,EN,I agree to the consent form linked,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-27 18:51:18,2025-05-27 18:52:18,IP Address,174.216.213.67,100,59,True,2025-05-27 18:52:18,R_57yakaLA8L7dAaR,,,,,40.6462,-73.9559,qr,EN,,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-27 18:54:54,2025-05-27 18:54:58,IP Address,172.226.196.75,100,3,True,2025-05-27 18:54:58,R_5MbAYCgWUDx8xFV,,,,,41.3078,-72.9255,qr,EN,I do not agree to the consent form linked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-27 18:55:45,2025-05-27 18:55:48,IP Address,104.28.58.11,100,3,True,2025-05-27 18:55:48,R_5UedQeKvALQTEZ3,,,,,40.7793,-72.9154,qr,EN,I do not agree to the consent form linked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-05-27 18:56:20,2025-05-27 18:56:25,IP Address,174.216.213.67,100,4,True,2025-05-27 18:56:26,R_5b39NfgXy6ruPrX,,,,,40.6462,-73.9559,qr,EN,I agree to the consent form linked,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-06-06 09:15:29,2025-06-06 09:15:31,IP Address,47.20.66.22,2,2,False,2025-06-13 09:15:32,R_14cu9ddYUxo8TKE,,,,,41.0622,-72.331,qr,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-09-03 11:55:09,2025-09-03 11:55:52,IP Address,47.19.7.246,37,43,False,2025-09-10 11:55:54,R_1ZIHo9UWQahKkQp,,,,,40.8687,-73.0015,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7777777777777778,"QID8,QID52,QID76,QID64,QID7,QID46,QID78,QID4,QID73,QID6,QID74,QID80,QID65,QID1"
